"iso2c","country","year","life_expectancy","mortality_infant","mortality_adult_f","mortality_adult_m","mortality_under_5","malaria_deaths","cvd_cancer_diabetes_crd_death_perc","aids_hiv_deaths","gdp","population","dom_gvt_health_exp","gvt_health_exp","iso3c","region","capital","longitude","latitude","income","lending"
"VE","Venezuela, RB",2000,72.112,NA,103.636,217.494,NA,NA,17.4,NA,117140723529.412,24192449,162.89147949,NA,"VEN","Latin America & Caribbean","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"VE","Venezuela, RB",2004,72.746,NA,97.951,212.291,NA,NA,16.6,NA,112453382329.615,25996594,158.90309143,NA,"VEN","Latin America & Caribbean","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"VE","Venezuela, RB",2011,73.11,NA,93.55,200.788,NA,NA,16.6,NA,316482190800.364,28887873,337.28283691,NA,"VEN","Latin America & Caribbean","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"VE","Venezuela, RB",2007,73.01,NA,96.18,206.491,NA,NA,16.2,NA,230364012575.687,27247601,340.01925659,NA,"VEN","Latin America & Caribbean","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"VE","Venezuela, RB",2013,72.918,NA,91.928,197.279,NA,NA,16.1,NA,371005379786.566,29781046,268.84020996,NA,"VEN","Latin America & Caribbean","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"VE","Venezuela, RB",2005,72.852,NA,97.361,210.357,NA,NA,16.5,NA,145510008134.75,26432445,154.93153381,NA,"VEN","Latin America & Caribbean","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"VE","Venezuela, RB",2006,72.938,NA,96.77,208.424,NA,NA,16.2,NA,183477522123.894,26850190,314.3843689,NA,"VEN","Latin America & Caribbean","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"VE","Venezuela, RB",2015,72.584,NA,89.998,193.11,NA,NA,16.1,NA,NA,30081827,300.47735596,NA,"VEN","Latin America & Caribbean","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"VE","Venezuela, RB",2008,73.071,NA,95.523,205.065,NA,NA,16.3,NA,315953388510.678,27635827,291.56851196,NA,"VEN","Latin America & Caribbean","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"VE","Venezuela, RB",2009,73.116,NA,94.865,203.64,NA,NA,16.2,NA,329787628928.471,28031010,304.94824219,NA,"VEN","Latin America & Caribbean","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"VE","Venezuela, RB",2014,72.762,NA,90.963,195.194,NA,NA,16.5,NA,482359318767.703,30042973,240.93254089,NA,"VEN","Latin America & Caribbean","Caracas","-69.8371","9.08165","Upper middle income","IBRD"
"VG","British Virgin Islands",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,20313,NA,NA,"VGB","Latin America & Caribbean","Road Town","-64.623056","18.431389","High income","Not classified"
"VG","British Virgin Islands",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,24022,NA,NA,"VGB","Latin America & Caribbean","Road Town","-64.623056","18.431389","High income","Not classified"
"VG","British Virgin Islands",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,25050,NA,NA,"VGB","Latin America & Caribbean","Road Town","-64.623056","18.431389","High income","Not classified"
"VG","British Virgin Islands",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,22329,NA,NA,"VGB","Latin America & Caribbean","Road Town","-64.623056","18.431389","High income","Not classified"
"VG","British Virgin Islands",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,23106,NA,NA,"VGB","Latin America & Caribbean","Road Town","-64.623056","18.431389","High income","Not classified"
"VG","British Virgin Islands",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,27796,NA,NA,"VGB","Latin America & Caribbean","Road Town","-64.623056","18.431389","High income","Not classified"
"VG","British Virgin Islands",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,28326,NA,NA,"VGB","Latin America & Caribbean","Road Town","-64.623056","18.431389","High income","Not classified"
"VG","British Virgin Islands",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,21128,NA,NA,"VGB","Latin America & Caribbean","Road Town","-64.623056","18.431389","High income","Not classified"
"VG","British Virgin Islands",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,21674,NA,NA,"VGB","Latin America & Caribbean","Road Town","-64.623056","18.431389","High income","Not classified"
"VG","British Virgin Islands",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,29148,NA,NA,"VGB","Latin America & Caribbean","Road Town","-64.623056","18.431389","High income","Not classified"
"VG","British Virgin Islands",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,27035,NA,NA,"VGB","Latin America & Caribbean","Road Town","-64.623056","18.431389","High income","Not classified"
"VG","British Virgin Islands",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,26096,NA,NA,"VGB","Latin America & Caribbean","Road Town","-64.623056","18.431389","High income","Not classified"
"VG","British Virgin Islands",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,28654,NA,NA,"VGB","Latin America & Caribbean","Road Town","-64.623056","18.431389","High income","Not classified"
"VG","British Virgin Islands",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,28850,NA,NA,"VGB","Latin America & Caribbean","Road Town","-64.623056","18.431389","High income","Not classified"
"VG","British Virgin Islands",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,28985,NA,NA,"VGB","Latin America & Caribbean","Road Town","-64.623056","18.431389","High income","Not classified"
"VG","British Virgin Islands",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,20675,NA,NA,"VGB","Latin America & Caribbean","Road Town","-64.623056","18.431389","High income","Not classified"
"VI","Virgin Islands (U.S.)",2003,77.5219512195122,NA,60.707,96.349,NA,NA,NA,NA,3.453e+09,108505,NA,NA,"VIR","Latin America & Caribbean","Charlotte Amalie","-64.8963","18.3358","High income","Not classified"
"VI","Virgin Islands (U.S.)",2006,78.3243902439024,NA,57.542,92.396,NA,NA,NA,NA,4.504e+09,108369,NA,NA,"VIR","Latin America & Caribbean","Charlotte Amalie","-64.8963","18.3358","High income","Not classified"
"VI","Virgin Islands (U.S.)",2002,77.5219512195122,NA,61.762,97.666,NA,NA,NA,NA,3.269e+09,108509,NA,NA,"VIR","Latin America & Caribbean","Charlotte Amalie","-64.8963","18.3358","High income","Not classified"
"VI","Virgin Islands (U.S.)",2009,77.5146341463415,NA,52.094,86.7,NA,NA,NA,NA,4.203e+09,108404,NA,NA,"VIR","Latin America & Caribbean","Charlotte Amalie","-64.8963","18.3358","High income","Not classified"
"VI","Virgin Islands (U.S.)",2010,77.8658536585366,NA,49.897,84.51,NA,NA,NA,NA,4.339e+09,108357,NA,NA,"VIR","Latin America & Caribbean","Charlotte Amalie","-64.8963","18.3358","High income","Not classified"
"VI","Virgin Islands (U.S.)",2007,76.8634146341463,NA,56.488,91.079,NA,NA,NA,NA,4.803e+09,108337,NA,NA,"VIR","Latin America & Caribbean","Charlotte Amalie","-64.8963","18.3358","High income","Not classified"
"VI","Virgin Islands (U.S.)",2008,77.1634146341463,NA,54.291,88.889,NA,NA,NA,NA,4.25e+09,108397,NA,NA,"VIR","Latin America & Caribbean","Charlotte Amalie","-64.8963","18.3358","High income","Not classified"
"VI","Virgin Islands (U.S.)",2012,78.5170731707317,NA,45.503,80.131,NA,NA,NA,NA,4.095e+09,108188,NA,NA,"VIR","Latin America & Caribbean","Charlotte Amalie","-64.8963","18.3358","High income","Not classified"
"VI","Virgin Islands (U.S.)",2000,76.619512195122,NA,65.344,101.151,NA,NA,NA,NA,NA,108642,NA,NA,"VIR","Latin America & Caribbean","Charlotte Amalie","-64.8963","18.3358","High income","Not classified"
"VI","Virgin Islands (U.S.)",2011,78.3170731707317,NA,47.7,82.321,NA,NA,NA,NA,4.239e+09,108290,NA,NA,"VIR","Latin America & Caribbean","Charlotte Amalie","-64.8963","18.3358","High income","Not classified"
"VI","Virgin Islands (U.S.)",2005,77.4219512195122,NA,58.597,93.714,NA,NA,NA,NA,4.439e+09,108453,NA,NA,"VIR","Latin America & Caribbean","Charlotte Amalie","-64.8963","18.3358","High income","Not classified"
"VI","Virgin Islands (U.S.)",2001,77.6219512195122,NA,63.553,99.409,NA,NA,NA,NA,NA,108549,NA,NA,"VIR","Latin America & Caribbean","Charlotte Amalie","-64.8963","18.3358","High income","Not classified"
"VI","Virgin Islands (U.S.)",2015,79.0170731707317,NA,43.265,75.049,NA,NA,NA,NA,3.748e+09,107712,NA,NA,"VIR","Latin America & Caribbean","Charlotte Amalie","-64.8963","18.3358","High income","Not classified"
"VI","Virgin Islands (U.S.)",2004,77.7731707317073,NA,59.652,95.031,NA,NA,NA,NA,3.799e+09,108466,NA,NA,"VIR","Latin America & Caribbean","Charlotte Amalie","-64.8963","18.3358","High income","Not classified"
"VI","Virgin Islands (U.S.)",2013,78.7170731707317,NA,44.757,78.437,NA,NA,NA,NA,3.762e+09,108041,NA,NA,"VIR","Latin America & Caribbean","Charlotte Amalie","-64.8963","18.3358","High income","Not classified"
"VI","Virgin Islands (U.S.)",2014,78.8682926829268,NA,44.011,76.743,NA,NA,NA,NA,3.622e+09,107882,NA,NA,"VIR","Latin America & Caribbean","Charlotte Amalie","-64.8963","18.3358","High income","Not classified"
"VN","Vietnam",2004,73.875,NA,73.86,198.997,NA,NA,21.7,NA,45427854693.2554,83062819,10.24890041,NA,"VNM","East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"VN","Vietnam",2005,74.092,NA,72.88,198.89,NA,NA,21.8,NA,57633255618.2731,83832662,12.86823273,NA,"VNM","East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"VN","Vietnam",2006,74.295,NA,71.901,198.784,NA,NA,21.9,NA,66371664817.0436,84617545,15.23721695,NA,"VNM","East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"VN","Vietnam",2003,73.654,NA,74.839,199.103,NA,NA,21.6,NA,39552513316.0734,82301650,7.36380482,NA,"VNM","East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"VN","Vietnam",2008,74.625,NA,70.465,196.758,NA,NA,22.4,NA,99130304099.1274,86243424,22.29302788,NA,"VNM","East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"VN","Vietnam",2000,73.025,NA,78.262,200.465,NA,NA,21.6,NA,31172518403.3162,79910411,6.60155535,NA,"VNM","East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"VN","Vietnam",2001,73.228,NA,77.04,199.837,NA,NA,21.5,NA,32685198735.3053,80742500,6.14282894,NA,"VNM","East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"VN","Vietnam",2002,73.438,18.169849395752,75.818,199.21,23.6315364837646,NA,21.6,NA,35064105500.8344,81534406,7.16934729,NA,"VNM","East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"VN","Vietnam",2015,75.11,NA,66.435,182.659,NA,NA,21.9,NA,193241108709.536,92677082,49.27776337,NA,"VNM","East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"VN","Vietnam",2012,74.958,NA,68.638,189.079,NA,NA,22.3,NA,155820001920.492,89801926,45.65950012,NA,"VNM","East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"VN","Vietnam",2013,75.006,16.2107429504395,67.904,186.939,19.7395477294922,NA,22.2,NA,171222025117.381,90752593,56.30770493,NA,"VNM","East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"VN","Vietnam",2010,74.837,NA,69.552,192.918,NA,NA,22.4,NA,115931749697.241,87967655,31.15348434,NA,"VNM","East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"VN","Vietnam",2007,74.474,NA,70.922,198.678,NA,NA,22.2,NA,77414425532.2452,85419588,17.483881,NA,"VNM","East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"VN","Vietnam",2011,74.904,NA,69.095,190.999,NA,NA,22.3,NA,135539438559.709,88871384,34.66353607,NA,"VNM","East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"VN","Vietnam",2014,75.056,NA,67.169,184.799,NA,NA,22.1,NA,186204652922.262,91713850,49.26475143,NA,"VNM","East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"VN","Vietnam",2009,74.745,NA,70.008,194.838,NA,NA,22.4,NA,106014659770.222,87092250,23.35738945,NA,"VNM","East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"VU","Vanuatu",2000,67.363,NA,157.466,204.887,NA,NA,40.5,NA,272014693.050806,184964,36.3147316,NA,"VUT","East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"VU","Vanuatu",2001,67.583,NA,152.933,200.693,NA,NA,40.6,NA,257926881.72043,189209,34.29666138,NA,"VUT","East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"VU","Vanuatu",2002,67.793,NA,148.401,196.499,NA,NA,40.3,NA,262596597.803278,193927,35.52639389,NA,"VUT","East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"VU","Vanuatu",2006,68.515,NA,132.974,182.043,NA,NA,40.4,NA,439376794.094041,214379,43.98406219,NA,"VUT","East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"VU","Vanuatu",2007,68.672,NA,129.118,178.429,NA,NA,40.2,NA,516392922.513728,219464,52.31748962,NA,"VUT","East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"VU","Vanuatu",2013,69.57,NA,110.339,161.405,NA,NA,40.4,NA,758304466.245339,256637,66.35229492,NA,"VUT","East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"VU","Vanuatu",2015,69.869,NA,105.683,156.734,NA,NA,40.1,NA,730870581.672312,271128,56.58324051,NA,"VUT","East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"VU","Vanuatu",2005,68.35,NA,136.831,185.657,NA,NA,40.1,NA,394962552.336108,209282,40.39506531,NA,"VUT","East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"VU","Vanuatu",2004,68.176,NA,140.688,189.271,NA,NA,40.1,NA,364996869.129618,204123,41.56506729,NA,"VUT","East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"VU","Vanuatu",2009,68.974,NA,122.537,172.553,NA,NA,40.6,NA,592622502.360859,230244,51.55944824,NA,"VUT","East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"VU","Vanuatu",2010,69.123,NA,119.247,169.616,NA,NA,40.4,NA,670713208.084552,236216,55.09578323,NA,"VUT","East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"VU","Vanuatu",2011,69.272,NA,115.957,166.678,NA,NA,40.3,NA,770153304.153832,242658,74.92259216,NA,"VUT","East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"VU","Vanuatu",2012,69.421,NA,112.667,163.74,NA,NA,40.6,NA,747839697.746593,249505,68.93849945,NA,"VUT","East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"VU","Vanuatu",2014,69.719,NA,108.011,159.069,NA,NA,40.2,NA,772315721.265827,263888,17.19856644,NA,"VUT","East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"VU","Vanuatu",2003,67.99,NA,144.544,192.885,NA,NA,40.1,NA,314471328.071548,198960,39.35326004,NA,"VUT","East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"VU","Vanuatu",2008,68.824,NA,125.827,175.491,NA,NA,40.1,NA,590748237.021657,224700,59.78541565,NA,"VUT","East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"WS","Samoa",2001,69.103,NA,129.636,214.766,NA,NA,33.6,NA,273088357.1637,175394,47.86725616,NA,"WSM","East Asia & Pacific","Apia","-171.752","-13.8314","Upper middle income","IDA"
"WS","Samoa",2003,69.781,NA,122.052,203.355,NA,NA,33.3,NA,338838639.378435,177481,57.81670761,NA,"WSM","East Asia & Pacific","Apia","-171.752","-13.8314","Upper middle income","IDA"
"WS","Samoa",2000,68.748,NA,133.398,220.206,NA,NA,33.7,NA,269019710.327456,174454,52.6757431,NA,"WSM","East Asia & Pacific","Apia","-171.752","-13.8314","Upper middle income","IDA"
"WS","Samoa",2002,69.451,NA,125.873,209.325,NA,NA,33.4,NA,288078881.433056,176410,57.5894165,NA,"WSM","East Asia & Pacific","Apia","-171.752","-13.8314","Upper middle income","IDA"
"WS","Samoa",2012,72.136,NA,88.456,150.91,NA,NA,32.2,NA,760549587.136028,189089,160.61793518,NA,"WSM","East Asia & Pacific","Apia","-171.752","-13.8314","Upper middle income","IDA"
"WS","Samoa",2004,70.089,NA,118.23,197.384,NA,NA,33.1,NA,420320176.359437,178597,72.69294739,NA,"WSM","East Asia & Pacific","Apia","-171.752","-13.8314","Upper middle income","IDA"
"WS","Samoa",2014,72.549,NA,84.752,144.302,NA,NA,31.9,NA,756919917.334022,192220,182.68022156,NA,"WSM","East Asia & Pacific","Apia","-171.752","-13.8314","Upper middle income","IDA"
"WS","Samoa",2011,71.906,NA,92.118,156.622,NA,NA,32.3,NA,737401692.217475,187469,149.9122467,NA,"WSM","East Asia & Pacific","Apia","-171.752","-13.8314","Upper middle income","IDA"
"WS","Samoa",2007,70.901,NA,106.765,179.472,NA,NA,32.7,NA,570469196.667431,182045,105.9335022,NA,"WSM","East Asia & Pacific","Apia","-171.752","-13.8314","Upper middle income","IDA"
"WS","Samoa",2013,72.351,NA,86.604,147.606,NA,NA,31.9,NA,770021663.967789,190712,166.54179382,NA,"WSM","East Asia & Pacific","Apia","-171.752","-13.8314","Upper middle income","IDA"
"WS","Samoa",2005,70.374,NA,114.409,191.413,NA,NA,33,NA,465568018.300557,179722,86.50833893,NA,"WSM","East Asia & Pacific","Apia","-171.752","-13.8314","Upper middle income","IDA"
"WS","Samoa",2006,70.642,NA,110.587,185.442,NA,NA,32.9,NA,505832439.822977,180874,97.57163239,NA,"WSM","East Asia & Pacific","Apia","-171.752","-13.8314","Upper middle income","IDA"
"WS","Samoa",2015,72.73,NA,82.9,140.998,NA,NA,31.8,NA,788307330.55567,193510,176.55921936,NA,"WSM","East Asia & Pacific","Apia","-171.752","-13.8314","Upper middle income","IDA"
"WS","Samoa",2008,71.158,NA,103.103,173.759,NA,NA,32.6,NA,619260721.579306,183270,124.52028656,NA,"WSM","East Asia & Pacific","Apia","-171.752","-13.8314","Upper middle income","IDA"
"WS","Samoa",2009,71.412,NA,99.442,168.047,NA,NA,32,NA,584706020.213857,184553,139.03286743,NA,"WSM","East Asia & Pacific","Apia","-171.752","-13.8314","Upper middle income","IDA"
"WS","Samoa",2010,71.663,NA,95.78,162.335,NA,NA,32.4,NA,663161517.850106,185944,145.16705322,NA,"WSM","East Asia & Pacific","Apia","-171.752","-13.8314","Upper middle income","IDA"
"XK","Kosovo",2003,68.2439024390244,NA,NA,NA,NA,NA,NA,NA,2790455727.69422,1703466,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"XK","Kosovo",2009,69.9439024390244,NA,NA,NA,NA,NA,NA,NA,5653792720.20006,1761474,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"XK","Kosovo",2001,67.8439024390244,NA,NA,NA,NA,NA,NA,NA,2535333631.88536,1701154,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"XK","Kosovo",2002,67.9439024390244,NA,NA,NA,NA,NA,NA,NA,2406270658.23024,1702310,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"XK","Kosovo",2014,71.2439024390244,NA,NA,NA,NA,NA,NA,NA,7396705194.63266,1812771,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"XK","Kosovo",2000,67.7439024390244,NA,NA,NA,NA,NA,NA,NA,1849196082.05507,1700000,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"XK","Kosovo",2010,70.1439024390244,NA,NA,NA,NA,NA,NA,NA,5835874320.56211,1775680,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"XK","Kosovo",2008,69.6439024390244,NA,NA,NA,NA,NA,NA,NA,5687417606.56218,1747383,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"XK","Kosovo",2005,68.7926829268293,NA,NA,NA,NA,NA,NA,NA,3663101604.27807,1705780,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"XK","Kosovo",2007,69.3439024390244,NA,NA,NA,NA,NA,NA,NA,4655899260.88147,1733404,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"XK","Kosovo",2015,71.4951219512195,NA,NA,NA,NA,NA,NA,NA,6442915788.30578,1788196,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"XK","Kosovo",2004,68.5439024390244,NA,NA,NA,NA,NA,NA,NA,3556757428.82009,1704622,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"XK","Kosovo",2012,70.7439024390244,NA,NA,NA,NA,NA,NA,NA,6499807272.26005,1807106,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"XK","Kosovo",2013,70.9439024390244,11.9667272567749,NA,NA,15.0368432998657,NA,NA,NA,7074777526.896,1818117,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
